//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 18:02:14 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
       92536.216            0    00  00       24      283 
       92736.216            0    00  00       24      283 
       92936.216            0    00  00       24      285 
       93136.216            0    00  00       24      284 
       93336.216            0    00  00       23      284 
       93536.208            0    00  00       23      284 
       93736.208            0    00  00       24      284 
       93936.208            0    00  00       23      291 
       94136.208            0    00  00       24      282 
       94336.208            0    00  00       24      283 
       94536.208            0    00  00       24      284 
       94736.200            0    00  00       23      284 
       94936.200            0    00  00       22      284 
       95136.200            0    00  00       23      284 
       95336.200            0    00  00       24      283 
       95536.200            0    00  00       23      283 
       95736.200            0    00  00       24      284 
       95936.192            0    00  00       23      283 
       96136.192            0    00  00       24      284 
       96336.192            0    00  00       24      283 
       96536.192            0    00  00       23      283 
       96736.192            0    00  00       23      285 
       96936.192            0    00  00       24      290 
       97136.192            0    00  00       24      283 
       97336.184            0    00  00       24      283 
       97536.184            0    00  00       24      284 
       97736.184            0    00  00       24      281 
       97936.184            0    00  00       23      284 
       98136.184            0    00  00       23      283 
       98336.184            0    00  00       23      283 
       98536.176            0    00  00       24      283 
       98736.176            0    00  00       23      283 
       98936.176            0    00  00       24      284 
       99136.176            0    00  00       23      283 
       99336.176            0    00  00       24      284 
       99536.176            0    00  00       23      284 
       99736.176            0    00  00       23      283 
       99936.168            0    00  00       23      283 
      100136.168            0    00  00       24      286 
      100336.168            0    00  00       23      284 
      100536.168            0    00  00       24      284 
      100736.168            0    00  00       23      283 
      100936.168            0    00  00       24      286 
      101136.160            0    00  00       23      284 
      101336.160            0    00  00       23      285 
      101536.160            0    00  00       23      283 
      101736.160            0    00  00       24      283 
      101936.160            0    00  00       23      285 
      102136.160            0    00  00       24      283 
      102336.152            0    00  00       24      287 
      102536.152            0    00  00       24      284 
      102736.152            0    00  00       24      283 
      102936.152            0    00  00       23      283 
      103136.152            0    00  00       24      282 
      103336.152            0    00  00       24      282 
      103536.152            0    00  00       23      285 
      103736.144            0    00  00       24      281 
      103936.144            0    00  00       24      283 
      104136.144            0    00  00       24      284 
      104336.144            0    00  00       23      284 
      104536.144            0    00  00       23      283 
      104736.144            0    00  00       23      283 
      104936.136            0    00  00       24      283 
      105136.136            0    00  00       23      284 
      105336.136            0    00  00       24      284 
      105536.136            0    00  00       24      283 
      105736.136            0    00  00       23      284 
      105936.136            0    00  00       24      283 
      106136.136            0    00  00       23      283 
      106336.128            0    00  00       24      282 
      106536.128            0    00  00       24      283 
      106736.128            0    00  00       23      284 
      106936.128            0    00  00       24      284 
      107136.128            0    00  00       23      285 
      107336.128            0    00  00       23      283 
      107536.120            0    00  00       24      283 
      107736.120            0    00  00       23      283 
      107936.120            0    00  00       24      284 
      108136.120            0    00  00       24      283 
      108336.120            0    00  00       24      283 
      108536.120            0    00  00       24      284 
      108736.112            0    00  00       24      283 
      108936.112            0    00  00       23      284 
      109136.112            0    00  00       23      284 
      109336.112            0    00  00       23      283 
      109536.112            0    00  00       24      282 
      109736.112            0    00  00       24      284 
      109936.112            0    00  00       24      283 
      110136.104            0    00  00       24      283 
      110336.104            0    00  00       23      283 
      110536.104            0    00  00       23      284 
      110736.104            0    00  00       24      283 
      110936.104            0    00  00       23      283 
      111136.104            0    00  00       24      283 
      111336.096            0    00  00       24      284 
      111536.096            0    00  00       24      293 
      111736.096            0    00  00       24      284 
      111936.096            0    00  00       23      284 
      112136.096            0    00  00       23      283 
      112336.096            0    00  00       23      284 
      112536.096            0    00  00       23      283 
      112736.088            0    00  00       24      284 
      112936.088            0    00  00       24      284 
      113136.088            0    00  00       24      285 
      113336.088            0    00  00       23      283 
      113536.088            0    00  00       23      283 
      113736.088            0    00  00       23      284 
      113936.080            0    00  00       24      283 
      114136.080            0    00  00       23      286 
      114336.080            0    00  00       24      284 
      114536.080            0    00  00       23      283 
      114736.080            0    00  00       24      284 
      114936.080            0    00  00       23      283 
      115136.080            0    00  00       23      283 
      115336.072            0    00  00       23      284 
      115536.072            0    00  00       24      283 
      115736.072            0    00  00       23      283 
      115936.072            0    00  00       24      284 
      116136.072            0    00  00       23      284 
      116336.072            0    00  00       24      284 
      116536.064            0    00  00       23      284 
      116736.064            0    00  00       23      284 
      116936.064            0    00  00       23      284 
      117136.064            0    00  00       24      283 
      117336.064            0    00  00       23      283 
      117536.064            0    00  00       24      289 
      117736.056            0    00  00       23      284 
      117936.056            0    00  00       24      284 
      118136.056            0    00  00       23      285 
      118336.056            0    00  00       23      281 
      118536.056            0    00  00       23      284 
      118736.056            0    00  00       24      283 
      118936.056            0    00  00       23      284 
      119136.048            0    00  00       24      284 
      119336.048            0    00  00       23      284 
      119536.048            0    00  00       24      284 
      119736.048            0    00  00       24      282 
      119936.048            0    00  00       23      284 
      120136.048            0    00  00       23      284 
      120336.040            0    00  00       24      283 
      120536.040            0    00  00       23      284 
      120736.040            0    00  00       24      284 
      120936.040            0    00  00       24      282 
      121136.040            0    00  00       23      284 
      121336.040            0    00  00       23      316 
      121536.040            0    00  00       23      298 
      121736.032            0    00  00       23      284 
      121936.032            0    00  00       24      283 
      122136.032            0    00  00       23      283 
      122336.032            0    00  00       24      284 
      122536.032            0    00  00       23      284 
      122736.032            0    00  00       24      283 
      122936.024            0    00  00       23      284 
      123136.024            0    00  00       23      284 
      123336.024            0    00  00       24      283 
      123536.024            0    00  00       24      283 
      123736.024            0    00  00       24      283 
      123936.024            0    00  00       24      286 
      124136.016            0    00  00       23      283 
      124336.016            0    00  00       23      283 
      124536.016            0    00  00       24      282 
      124736.016            0    00  00       23      283 
      124936.016            0    00  00       24      283 
      125136.016            0    00  00       24      283 
      125336.016            0    00  00       24      282 
      125536.008            0    00  00       24      284 
      125736.008            0    00  00       22      284 
      125936.008            0    00  00       23      284 
      126136.008            0    00  00       23      283 
      126336.008            0    00  00       23      299 
      126536.008            0    00  00       24      282 
      126736.000            0    00  00       24      283 
      126936.000            0    00  00       24      284 
      127136.000            0    00  00       24      284 
      127336.000            0    00  00       24      284 
      127536.000            0    00  00       23      284 
      127736.000            0    00  00       24      283 
      127936.000            0    00  00       23      283 
      128135.992            0    00  00       24      284 
      128335.992            0    00  00       23      284 
      128535.992            0    00  00       24      283 
      128735.992            0    00  00       24      284 
      128935.992            0    00  00       23      283 
      129135.992            0    00  00       24      283 
      129335.984            0    00  00       24      282 
      129535.984            0    00  00       23      285 
      129735.984            0    00  00       24      284 
      129935.984            0    00  00       24      283 
      130135.984            0    00  00       24      284 
      130335.984            0    00  00       24      286 
      130535.984            0    00  00       23      282 
      130735.976            0    00  00       23      284 
      130935.976            0    00  00       23      284 
      131135.976            0    00  00       23      283 
      131335.976            0    00  00       24      283 
      131535.976            0    00  00       25      283 
      131735.976            0    00  00       24      282 
      131935.968            0    00  00       23      283 
      132135.968            0    00  00       23      283 
      132335.968            0    00  00       24      285 
      132535.968            0    00  00       24      283 
      132735.968            0    00  00       23      284 
      132935.968            0    00  00       24      283 
      133135.960            0    00  00       24      282 
      133335.960            0    00  00       24      284 
      133535.960            0    00  00       24      283 
      133735.960            0    00  00       23      283 
      133935.960            0    00  00       23      284 
      134135.960            0    00  00       24      283 
      134335.960            0    00  00       23      283 
